index,File_Name,File_Description,date_published,flmd_filename,flmd_source
816,BSLE_*.txt,"Raw 21T FTICR-MS instrument files associated with samples. The asterisk * indicates the sample name. A sample name with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter. FTICR methods information can be found in BSLE_FTICR_Methods.csv and v*_BSLE_Methods_Codes.csv.",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
540,BSLE_13C-NMR_Methods.csv,Solid state carbon-13 nuclear magnetic resonance (13-C NMR) methods information embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. Data can be found in BSLE_13C-NMR.csv.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
542,BSLE_31P-NMR_Methods.csv,Solution state phosphorus-31 nuclear magnetic resonance (31-P NMR) methods information embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. Data can be found in BSLE_31P-NMR.csv.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
541,BSLE_31P-NMR.csv,"Solution state phosphorus-31 nuclear magnetic resonance (31-P NMR) data from solid char samples. Methods information can be found in ""BSLE_31P-NMR_Methods.csv"". This analysis was run as a subset of samples.",2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
543,BSLE_B5CA_B6CA.csv,Benzene polycarboxylic acids (BPCA) data from leachate samples. Includes benzenepentacarboxylic acid (B5CA) and benzenehexacarobyxlic acid (B6CA).  Methods information is embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
785,BSLE_BPCA_Isotopes.csv,"Compound specific stable isotopic composition of carbon (delta carbon-13/carbon-12) in benzenepentacarboxylic acid (B5CA) and benzenehexacarobyxlic acid (B6CA) in filtered leachate samples. A sample name with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter. Methods information is embedded with method codes that are defined in v*_BSLE_Methods_Codes.csv.",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
98,BSLE_Burn_and_Laboratory_Metadata.csv,Metadata associated with muffle furnace; open-air burn table; and laboratory treatments.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
535,BSLE_Burn_and_Laboratory_Metadata.csv,Metadata associated with muffle furnace; open-air burn table; and laboratory treatments.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
780,BSLE_Burn_and_Laboratory_Metadata.csv,Metadata associated with muffle furnace; open-air burn table; and laboratory treatments.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
97,BSLE_Burn_Protocol.pdf,Step-by-step instructions used to complete muffle furnace and open-air burn table treatments.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
536,BSLE_Burn_Protocol.pdf,Step-by-step instructions used to complete muffle furnace and open-air burn table treatments.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
781,BSLE_Burn_Protocol.pdf,Step-by-step instructions used to complete muffle furnace and open-air burn table treatments.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
82,BSLE_Burn*_BurnTableVideo_Part*.mp4,Video of the open-air burn table burn. The first asterisks (*) corresponds to the burn number. The second asterisks (*) indicates the part number as some videos had more than one part that were broken up automatically by the GoPro camera.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
533,BSLE_Burn*_BurnTableVideo_Part*.mp4,Video of the open-air burn table burn. The first asterisks (*) corresponds to the burn number. The second asterisks (*) indicates the part number as some videos had more than one part that were broken up automatically by the GoPro camera.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
777,BSLE_Burn*_BurnTableVideo_Part*.mp4,Video of the open-air burn table burn. The first asterisks (*) corresponds to the burn number. The second asterisks (*) indicates the part number as some videos had more than one part that were broken up automatically by the GoPro camera.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
786,BSLE_C-XANES_Methods.csv,"Carbon X-ray absorption near edge structure (C XANES) methods information embedded with method codes that are defined in v*_BSLE_Methods_Codes.csv. Data can be found in the BSLE_XANES folder. This analysis was run on a subset of samples. A sample name with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter. A sample name with ì-solidî appended refers to data collected on solid ground char.",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
818,BSLE_C-XANES_Ref_Cmpd.csv,"Carbon X-ray absorption near edge structure (C XANES) data from reference compounds. The first column represents the absorption energy. The following columns are samples where each row is the absorption signal scaled from 0 to 1. Methods information can be found in ""BSLE_C-XANES_Methods.csv"".",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
817,BSLE_C-XANES.csv,"Carbon X-ray absorption near edge structure (C XANES) data from solid char and filtered, freeze-dried leachate samples. The first column represents the absorption energy. The following columns are samples where each row is the absorption signal scaled from 0 to 1. Methods information can be found in ""BSLE_C-XANES_Methods.csv"". This analysis was run on a subset of samples. A sample name with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter. A sample name with ì-solidî appended refers to data collected on solid ground char.",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
83,BSLE_CN.csv,Carbon and nitrogen from solid char samples. Methods information is embedded with method codes that are defined in BSLE_Methods_Codes.csv.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
544,BSLE_CN.csv,Carbon and nitrogen from solid char samples. Methods information is embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
80,BSLE_dd.csv,Data dictionary that defines columns headers across all csv files contained in the data package.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
84,BSLE_EEMs_Methods.csv,Excitation Emission Matrix (EEMs) methods information embedded with method codes that are defined in BSLE_Methods_Codes.csv. Spectra can be found in the BSLE_EEMs folder.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
545,BSLE_EEMs_Methods.csv,Excitation Emission Matrix (EEMs) methods information embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. Spectra can be found in the BSLE_EEMs folder.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
79,BSLE_flmd.csv,File-level metadata that lists and describes all of the files contained in the data package.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
546,BSLE_FTICR_Methods.csv,Fourier-transform ion cyclotron resonance mass spectrometer (FTICR-MS) methods information embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. Data and instructions can be found in the BSLE_FTICR folder.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
548,BSLE_ICP_PNMR.csv,Inductively coupled plasma (ICP) data for sodium hydroxide-ethylenediaminetetraacetic acid (sodium hydroxide-EDTA) extractable calcium; magnesium; iron; aluminum; potassium; phosphorus; and sulfur from solid char samples. Methods information is embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. This analysis was run on a subset of samples.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
549,BSLE_ICP_Solid.csv,Inductively coupled plasma (ICP) data for total calcium; magnesium; iron; aluminum; potassium; phosphorus; sodium; and sulfur from solid char samples. Methods information is embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. This analysis was run on a subset of samples.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
547,BSLE_ICP.csv,"Inductively coupled plasma (ICP) data for total calcium; magnesium; iron; aluminum; potassium; phosphorus; sodium; and sulfur from filtered leachate samples. A sample ID with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter.  A sample ID with ""-filt0.7"" appended indicates it was only filtered through a 0.7 micrometer filter. Methods information is embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. This analysis was run on a subset of samples.",2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
85,BSLE_InstallationMethods.csv,Description of methods associated with installation of thermocouple sensor.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
550,BSLE_InstallationMethods.csv,Description of methods associated with installation of thermocouple sensor.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
787,BSLE_InstallationMethods.csv,Description of methods associated with installation of thermocouple sensor.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
99,BSLE_Laboratory_Protocol.pdf,Step-by-step instructions used to complete preparation of the char and leachate samples in the laboratory.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
537,BSLE_Laboratory_Protocol.pdf,Step-by-step instructions used to complete preparation of the char and leachate samples in the laboratory.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
782,BSLE_Laboratory_Protocol.pdf,Step-by-step instructions used to complete preparation of the char and leachate samples in the laboratory.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
551,BSLE_MBD.csv,"Molybdate reactive phosphorus data from filtered leachate samples.  A sample ID with ""-filt0.7"" appended indicates it was only filtered through a 0.7 micrometer filter. This analysis was run on a subset of samples.",2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
86,BSLE_Methods_Codes.csv,Definitions of methods codes used in BSLE_CN.csv; BSLE_NPOC_TN.csv; BSLE_pH.csv; and EEMs. More details can be found in BSLE_Laboratory_Metadata.csv.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
788,BSLE_N-XANES_Methods.csv,"Nitrogen X-ray absorption near edge structure (N XANES) methods information embedded with method codes that are defined in v*_BSLE_Methods_Codes.csv. Data can be found in the BSLE_XANES folder. This analysis was run on a subset of samples. A sample name with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter. A sample name with ì-solidî appended refers to data collected on solid ground char.",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
820,BSLE_N-XANES_Ref_Cmpd.csv,"Nitrogen X-ray absorption near edge structure (N XANES) data from reference compounds. The first column represents the absorption energy. The following columns are samples where each row is the absorption signal scaled from 0 to 1. Methods information can be found in ""BSLE_N-XANES_Methods.csv"".",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
819,BSLE_N-XANES.csv,"Nitrogen X-ray absorption near edge structure (N XANES) data from solid char and filtered, freeze-dried leachate samples. The first column represents the absorption energy. The following columns are samples where each row is the absorption signal scaled from 0 to 1. Methods information can be found in ""BSLE_N-XANES_Methods.csv"". This analysis was run on a subset of samples. A sample name with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter. A sample name with ì-solidî appended refers to data collected on solid ground char.",2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
87,BSLE_NPOC_TN.csv,"Dissolved organic carbon (DOC; measured as non-purgeable organic carbon; NPOC) and total nitrogen (TN) from filtered leachate samples. A sample ID with ""-filt0.2"" appended indicates it was filtered through a 0.7 micrometer filter and then a 0.2 micrometer filter.  A sample ID with ""-filt0.7"" appended indicates it was only filtered through a 0.7 micrometer filter  Methods information is embedded with method codes that are defined in BSLE_Methods_Codes.csv.",2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
555,BSLE_P-NMR_Spiking_Table.pdf,Abbreviation descriptions and chemical information of compounds used for solution state phosphorus-31 nuclear magnetic resounance (31-P NMR) spiking experiments.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
789,BSLE_P-NMR_Spiking_Table.pdf,Abbreviation descriptions and chemical information of compounds used for solution state phosphorus-31 nuclear magnetic resonance (31-P NMR) spiking experiments.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
553,BSLE_P-XANES_Methods.csv,Phosphorus X-ray absorption near edge structure (P XANES) methods information embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv. Data can be found in the BSLE_XANES folder.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
88,BSLE_pH.csv,pH of unfiltered leachate samples. Methods information is embedded with method codes that are defined in BSLE_Methods_Codes.csv.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
552,BSLE_pH.csv,pH of unfiltered leachate samples. Methods information is embedded with method codes that are defined in v3_BSLE_Methods_Codes.csv.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
89,BSLE_Thermocouple.csv,Time series temperature data collected using a thermocouple sensor. More details of methods can be found in BSLE_Installation_Methods.csv.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
554,BSLE_Thermocouple.csv,Time series temperature data collected using a thermocouple sensor. More details of methods can be found in BSLE_Installation_Methods.csv.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
790,BSLE_Thermocouple.csv,Time series temperature data collected using a thermocouple sensor. More details of methods can be found in BSLE_Installation_Methods.csv.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
100,BSLE_Vegetation_Collection_Metadata.csv,Metadata associated with the vegetation collection.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
538,BSLE_Vegetation_Collection_Metadata.csv,Metadata associated with the vegetation collection.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
783,BSLE_Vegetation_Collection_Metadata.csv,Metadata associated with the vegetation collection.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
101,BSLE_Vegetation_Collection_Protocol.pdf,Step-by-step instructions used to complete vegetation collection in the field.,2022-10-21,BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package/BSLE_Data_Package/BSLE_flmd.csv
539,BSLE_Vegetation_Collection_Protocol.pdf,Step-by-step instructions used to complete vegetation collection in the field.,2023-11-14,v3_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v3/v3_BSLE_Data_Package/v3_BSLE_flmd.csv
784,BSLE_Vegetation_Collection_Protocol.pdf,Step-by-step instructions used to complete vegetation collection in the field.,2024-10-25,v4_BSLE_flmd.csv,Z:/00_ESSDIVE/01_Study_DPs/00_ARCHIVE-WHEN-PUBLISHED/BSLE_Data_Package_v4/v4_BSLE_Data_Package/v4_BSLE_flmd.csv
